timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-02T20:31:50,TP1-GreenSoftware,b9aafa0e-2f14-463a-9a7c-f576a460fdd8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0889965999999731,1.1056783550986097e-06,1.2423826922589666e-05,120.0,0.0,10.0,2.921140000004622e-06,0.0,2.013366666675312e-07,3.1224766666721533e-06,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-02T20:44:42,TP1-GreenSoftware,9cb5658f-55bc-45c0-b544-5ab86109d8eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0822211000004244,1.0165211214160564e-06,1.2363263461700322e-05,120.0,0.0,10.0,2.6867800000066684e-06,0.0,1.8391333333435493e-07,2.870693333341024e-06,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-02T20:45:05,TP1-GreenSoftware,fa6fc21b-2319-453c-b4b2-befa58cfb38c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0914456999998947,1.1355098606927105e-06,1.2417312795396806e-05,120.0,0.0,10.0,2.996943333331122e-06,0.0,2.0977861111077802e-07,3.2067219444419e-06,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-02T20:47:27,TP1-GreenSoftware,da225c49-0df7-4588-abb8-25e35b469409,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0786262999999962,9.711741010622022e-07,1.235177162173787e-05,120.0,0.0,10.0,2.566383333335883e-06,0.0,1.762483333322962e-07,2.742631666668179e-06,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-02T20:47:39,TP1-GreenSoftware,cf062992-5725-48a5-8ec9-d7e63f5c0ebe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7107869999999821,9.056980760028967e-06,1.2742186843638386e-05,120.0,0.0,10.0,2.364587666667528e-05,0.0,1.931372777777243e-06,2.557724944445252e-05,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-02T20:48:07,TP1-GreenSoftware,75e3a421-ed3d-4a89-aaa1-75edd4bafe22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.694426500000191,9.437224007423746e-05,1.2265012873179714e-05,120.0,0.0,10.0,0.0002466028366666,0.0,1.9907868055553183e-05,0.0002665107047221,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-03T12:39:00,TP1-GreenSoftware,f1e0f686-550f-4fa2-b13c-d55489d3c1c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.616420500002277,9.317682414992314e-05,1.2233676456006505e-05,120.0,0.0,10.0,0.0002436180133331,0.0,1.9516792499982536e-05,0.0002631348058331,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.32567977905273,process,N,1.0
2025-09-03T12:59:30,TP1-GreenSoftware,6ca560d8-5991-4cac-abb8-2f917e7bd1d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,79.83570379999583,0.0009655019413041796,1.2093610945335339e-05,120.0,0.0,10.0,0.0025256409266665287,0.0,0.00020097235055557873,0.0027266132772221065,Argentina,ARG,,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,16,AMD Ryzen 7 5700U with Radeon Graphics,,,,,23.325679779052734,process,N,1.0
